| z | u | f |
| 7.3414682937e-02 | 3.9093940529e-07 | 8.5730445529e+02 |
| 7.3614722945e-02 | 3.9093324495e-07 | 8.5964101992e+02 |
| 7.3814762953e-02 | 3.9092706785e-07 | 8.6197758586e+02 |
| 7.4014802961e-02 | 3.9092087398e-07 | 8.6431415304e+02 |
| 7.4214842969e-02 | 3.9091466335e-07 | 8.6665072144e+02 |
| 7.4414882977e-02 | 3.9090843596e-07 | 8.6898729100e+02 |
| 7.4614922985e-02 | 3.9090219181e-07 | 8.7132386169e+02 |
| 7.4814962993e-02 | 3.9089593089e-07 | 8.7366043345e+02 |
| 7.5015003001e-02 | 3.9088965322e-07 | 8.7599700624e+02 |
| 7.5215043009e-02 | 3.9088335878e-07 | 8.7833358001e+02 |
| 7.5415083017e-02 | 3.9087704758e-07 | 8.8067015472e+02 |
| 7.5615123025e-02 | 3.9087071961e-07 | 8.8300673032e+02 |
| 7.5815163033e-02 | 3.9086437489e-07 | 8.8534330677e+02 |
| 7.6015203041e-02 | 3.9085801340e-07 | 8.8767988401e+02 |
| 7.6215243049e-02 | 3.9085163516e-07 | 8.9001646200e+02 |
| 7.6415283057e-02 | 3.9084524015e-07 | 8.9235304068e+02 |
| 7.6615323065e-02 | 3.9083882838e-07 | 8.9468962002e+02 |
| 7.6815363073e-02 | 3.9083239984e-07 | 8.9702619996e+02 |
| 7.7015403081e-02 | 3.9082595455e-07 | 8.9936278045e+02 |
| 7.7215443089e-02 | 3.9081949250e-07 | 9.0169936144e+02 |
| 7.7415483097e-02 | 3.9081301368e-07 | 9.0403594288e+02 |
| 7.7615523105e-02 | 3.9080651810e-07 | 9.0637252472e+02 |
| 7.7815563113e-02 | 3.9080000577e-07 | 9.0870910691e+02 |
| 7.8015603121e-02 | 3.9079347667e-07 | 9.1104568940e+02 |
| 7.8215643129e-02 | 3.9078693081e-07 | 9.1338227214e+02 |
| 7.8415683137e-02 | 3.9078036819e-07 | 9.1571885506e+02 |
| 7.8615723145e-02 | 3.9077378881e-07 | 9.1805543813e+02 |
| 7.8815763153e-02 | 3.9076719267e-07 | 9.2039202129e+02 |
| 7.9015803161e-02 | 3.9076057976e-07 | 9.2272860447e+02 |
| 7.9215843169e-02 | 3.9075395010e-07 | 9.2506518764e+02 |
| 7.9415883177e-02 | 3.9074730368e-07 | 9.2740177073e+02 |
| 7.9615923185e-02 | 3.9074064049e-07 | 9.2973835369e+02 |
| 7.9815963193e-02 | 3.9073396055e-07 | 9.3207493646e+02 |
| 8.0016003201e-02 | 3.9072726385e-07 | 9.3441151899e+02 |
| 8.0216043209e-02 | 3.9072055038e-07 | 9.3674810123e+02 |
| 8.0416083217e-02 | 3.9071382016e-07 | 9.3908468311e+02 |
| 8.0616123225e-02 | 3.9070707317e-07 | 9.4142126458e+02 |
| 8.0816163233e-02 | 3.9070030943e-07 | 9.4375784558e+02 |
| 8.1016203241e-02 | 3.9069352893e-07 | 9.4609442605e+02 |
| 8.1216243249e-02 | 3.9068673166e-07 | 9.4843100594e+02 |
| 8.1416283257e-02 | 3.9067991764e-07 | 9.5076758519e+02 |
| 8.1616323265e-02 | 3.9067308686e-07 | 9.5310416373e+02 |
| 8.1816363273e-02 | 3.9066623932e-07 | 9.5544074151e+02 |
| 8.2016403281e-02 | 3.9065937502e-07 | 9.5777731847e+02 |
| 8.2216443289e-02 | 3.9065249396e-07 | 9.6011389455e+02 |
| 8.2416483297e-02 | 3.9064559614e-07 | 9.6245046968e+02 |
| 8.2616523305e-02 | 3.9063868156e-07 | 9.6478704381e+02 |
| 8.2816563313e-02 | 3.9063175022e-07 | 9.6712361688e+02 |
| 8.3016603321e-02 | 3.9062480213e-07 | 9.6946018881e+02 |
| 8.3216643329e-02 | 3.9061783727e-07 | 9.7179675956e+02 |
| 8.3416683337e-02 | 3.9061085566e-07 | 9.7413332905e+02 |
| 8.3616723345e-02 | 3.9060385729e-07 | 9.7646989722e+02 |
| 8.3816763353e-02 | 3.9059684216e-07 | 9.7880646401e+02 |
| 8.4016803361e-02 | 3.9058981027e-07 | 9.8114302936e+02 |
| 8.4216843369e-02 | 3.9058276162e-07 | 9.8347959320e+02 |
| 8.4416883377e-02 | 3.9057569622e-07 | 9.8581615546e+02 |
| 8.4616923385e-02 | 3.9056861405e-07 | 9.8815271609e+02 |
| 8.4816963393e-02 | 3.9056151513e-07 | 9.9048927500e+02 |
| 8.5017003401e-02 | 3.9055439946e-07 | 9.9282583215e+02 |
| 8.5217043409e-02 | 3.9054726702e-07 | 9.9516238745e+02 |
| 8.5417083417e-02 | 3.9054011783e-07 | 9.9749894085e+02 |
| 8.5617123425e-02 | 3.9053295188e-07 | 9.9983549227e+02 |
| 8.5817163433e-02 | 3.9052576917e-07 | 1.0021720416e+03 |
| 8.6017203441e-02 | 3.9051856970e-07 | 1.0045085889e+03 |
| 8.6217243449e-02 | 3.9051135348e-07 | 1.0068451340e+03 |
| 8.6417283457e-02 | 3.9050412050e-07 | 1.0091816768e+03 |
| 8.6617323465e-02 | 3.9049687077e-07 | 1.0115182174e+03 |
| 8.6817363473e-02 | 3.9048960427e-07 | 1.0138547555e+03 |
| 8.7017403481e-02 | 3.9048232102e-07 | 1.0161912911e+03 |
| 8.7217443489e-02 | 3.9047502102e-07 | 1.0185278243e+03 |
| 8.7417483497e-02 | 3.9046770426e-07 | 1.0208643548e+03 |
| 8.7617523505e-02 | 3.9046037074e-07 | 1.0232008826e+03 |
| 8.7817563513e-02 | 3.9045302046e-07 | 1.0255374077e+03 |
| 8.8017603521e-02 | 3.9044565343e-07 | 1.0278739300e+03 |
| 8.8217643529e-02 | 3.9043826965e-07 | 1.0302104494e+03 |
| 8.8417683537e-02 | 3.9043086911e-07 | 1.0325469658e+03 |
| 8.8617723545e-02 | 3.9042345181e-07 | 1.0348834791e+03 |
| 8.8817763553e-02 | 3.9041601776e-07 | 1.0372199894e+03 |
| 8.9017803561e-02 | 3.9040856695e-07 | 1.0395564964e+03 |
| 8.9217843569e-02 | 3.9040109939e-07 | 1.0418930002e+03 |
| 8.9417883577e-02 | 3.9039361507e-07 | 1.0442295006e+03 |
| 8.9617923585e-02 | 3.9038611399e-07 | 1.0465659976e+03 |
| 8.9817963593e-02 | 3.9037859617e-07 | 1.0489024911e+03 |
| 9.0018003601e-02 | 3.9037106158e-07 | 1.0512389810e+03 |
| 9.0218043609e-02 | 3.9036351025e-07 | 1.0535754673e+03 |
| 9.0418083617e-02 | 3.9035594216e-07 | 1.0559119498e+03 |
| 9.0618123625e-02 | 3.9034835731e-07 | 1.0582484285e+03 |
| 9.0818163633e-02 | 3.9034075571e-07 | 1.0605849033e+03 |
| 9.1018203641e-02 | 3.9033313736e-07 | 1.0629213741e+03 |
| 9.1218243649e-02 | 3.9032550225e-07 | 1.0652578409e+03 |
| 9.1418283657e-02 | 3.9031785039e-07 | 1.0675943035e+03 |
| 9.1618323665e-02 | 3.9031018178e-07 | 1.0699307619e+03 |
| 9.1818363673e-02 | 3.9030249641e-07 | 1.0722672160e+03 |
| 9.2018403681e-02 | 3.9029479429e-07 | 1.0746036657e+03 |
| 9.2218443689e-02 | 3.9028707542e-07 | 1.0769401110e+03 |
| 9.2418483697e-02 | 3.9027933979e-07 | 1.0792765517e+03 |
| 9.2618523705e-02 | 3.9027158741e-07 | 1.0816129878e+03 |
| 9.2818563713e-02 | 3.9026381828e-07 | 1.0839494191e+03 |
| 9.3018603721e-02 | 3.9025603240e-07 | 1.0862858456e+03 |
| 9.3218643729e-02 | 3.9024822976e-07 | 1.0886222673e+03 |
| 9.3418683737e-02 | 3.9024041038e-07 | 1.0909586840e+03 |
| 9.3618723745e-02 | 3.9023257424e-07 | 1.0932950956e+03 |
| 9.3818763753e-02 | 3.9022472135e-07 | 1.0956315021e+03 |
| 9.4018803761e-02 | 3.9021685170e-07 | 1.0979679033e+03 |
| 9.4218843769e-02 | 3.9020896531e-07 | 1.1003042992e+03 |
| 9.4418883777e-02 | 3.9020106217e-07 | 1.1026406897e+03 |
| 9.4618923785e-02 | 3.9019314227e-07 | 1.1049770747e+03 |
| 9.4818963793e-02 | 3.9018520562e-07 | 1.1073134541e+03 |
| 9.5019003801e-02 | 3.9017725223e-07 | 1.1096498278e+03 |
| 9.5219043809e-02 | 3.9016928208e-07 | 1.1119861957e+03 |
| 9.5419083817e-02 | 3.9016129518e-07 | 1.1143225578e+03 |
| 9.5619123825e-02 | 3.9015329153e-07 | 1.1166589140e+03 |
| 9.5819163833e-02 | 3.9014527114e-07 | 1.1189952641e+03 |
| 9.6019203841e-02 | 3.9013723399e-07 | 1.1213316080e+03 |
| 9.6219243849e-02 | 3.9012918009e-07 | 1.1236679457e+03 |
| 9.6419283857e-02 | 3.9012110945e-07 | 1.1260042771e+03 |
| 9.6619323865e-02 | 3.9011302205e-07 | 1.1283406021e+03 |
| 9.6819363873e-02 | 3.9010491791e-07 | 1.1306769206e+03 |
| 9.7019403881e-02 | 3.9009679702e-07 | 1.1330132324e+03 |
| 9.7219443889e-02 | 3.9008865937e-07 | 1.1353495376e+03 |
| 9.7419483897e-02 | 3.9008050498e-07 | 1.1376858360e+03 |
| 9.7619523905e-02 | 3.9007233385e-07 | 1.1400221274e+03 |
| 9.7819563913e-02 | 3.9006414596e-07 | 1.1423584119e+03 |
| 9.8019603921e-02 | 3.9005594133e-07 | 1.1446946893e+03 |
| 9.8219643929e-02 | 3.9004771995e-07 | 1.1470309595e+03 |
| 9.8419683937e-02 | 3.9003948182e-07 | 1.1493672224e+03 |
| 9.8619723945e-02 | 3.9003122694e-07 | 1.1517034780e+03 |
| 9.8819763953e-02 | 3.9002295532e-07 | 1.1540397260e+03 |
| 9.9019803961e-02 | 3.9001466695e-07 | 1.1563759665e+03 |
| 9.9219843969e-02 | 3.9000636183e-07 | 1.1587121993e+03 |
| 9.9419883977e-02 | 3.8999803997e-07 | 1.1610484243e+03 |
| 9.9619923985e-02 | 3.8998970136e-07 | 1.1633846414e+03 |
| 9.9819963993e-02 | 3.8998134601e-07 | 1.1657208505e+03 |
| 1.0002000400e-01 | 3.8997297391e-07 | 1.1680570516e+03 |
| 1.0022004401e-01 | 3.8996458507e-07 | 1.1703932444e+03 |
| 1.0042008402e-01 | 3.8995617948e-07 | 1.1727294290e+03 |
| 1.0062012402e-01 | 3.8994775714e-07 | 1.1750656051e+03 |
| 1.0082016403e-01 | 3.8993931806e-07 | 1.1774017728e+03 |
| 1.0102020404e-01 | 3.8993086224e-07 | 1.1797379318e+03 |
| 1.0122024405e-01 | 3.8992238967e-07 | 1.1820740822e+03 |
| 1.0142028406e-01 | 3.8991390035e-07 | 1.1844102237e+03 |
| 1.0162032406e-01 | 3.8990539430e-07 | 1.1867463562e+03 |
| 1.0182036407e-01 | 3.8989687150e-07 | 1.1890824798e+03 |
| 1.0202040408e-01 | 3.8988833195e-07 | 1.1914185942e+03 |
| 1.0222044409e-01 | 3.8987977567e-07 | 1.1937546993e+03 |
| 1.0242048410e-01 | 3.8987120264e-07 | 1.1960907951e+03 |
| 1.0262052410e-01 | 3.8986261286e-07 | 1.1984268814e+03 |
| 1.0282056411e-01 | 3.8985400635e-07 | 1.2007629582e+03 |
| 1.0302060412e-01 | 3.8984538309e-07 | 1.2030990252e+03 |
| 1.0322064413e-01 | 3.8983674309e-07 | 1.2054350825e+03 |
| 1.0342068414e-01 | 3.8982808635e-07 | 1.2077711298e+03 |
| 1.0362072414e-01 | 3.8981941287e-07 | 1.2101071671e+03 |
| 1.0382076415e-01 | 3.8981072265e-07 | 1.2124431943e+03 |
| 1.0402080416e-01 | 3.8980201568e-07 | 1.2147792112e+03 |
| 1.0422084417e-01 | 3.8979329198e-07 | 1.2171152178e+03 |
| 1.0442088418e-01 | 3.8978455153e-07 | 1.2194512138e+03 |
| 1.0462092418e-01 | 3.8977579434e-07 | 1.2217871993e+03 |
| 1.0482096419e-01 | 3.8976702042e-07 | 1.2241231741e+03 |
| 1.0502100420e-01 | 3.8975822975e-07 | 1.2264591381e+03 |
| 1.0522104421e-01 | 3.8974942235e-07 | 1.2287950911e+03 |
| 1.0542108422e-01 | 3.8974059821e-07 | 1.2311310331e+03 |
| 1.0562112422e-01 | 3.8973175732e-07 | 1.2334669639e+03 |
| 1.0582116423e-01 | 3.8972289970e-07 | 1.2358028834e+03 |
| 1.0602120424e-01 | 3.8971402534e-07 | 1.2381387915e+03 |
| 1.0622124425e-01 | 3.8970513425e-07 | 1.2404746880e+03 |
| 1.0642128426e-01 | 3.8969622641e-07 | 1.2428105729e+03 |
| 1.0662132426e-01 | 3.8968730184e-07 | 1.2451464461e+03 |
| 1.0682136427e-01 | 3.8967836053e-07 | 1.2474823073e+03 |
| 1.0702140428e-01 | 3.8966940248e-07 | 1.2498181566e+03 |
| 1.0722144429e-01 | 3.8966042770e-07 | 1.2521539937e+03 |
| 1.0742148430e-01 | 3.8965143618e-07 | 1.2544898185e+03 |
| 1.0762152430e-01 | 3.8964242792e-07 | 1.2568256310e+03 |
| 1.0782156431e-01 | 3.8963340293e-07 | 1.2591614310e+03 |
| 1.0802160432e-01 | 3.8962436120e-07 | 1.2614972183e+03 |
| 1.0822164433e-01 | 3.8961530274e-07 | 1.2638329929e+03 |
| 1.0842168434e-01 | 3.8960622754e-07 | 1.2661687546e+03 |
| 1.0862172434e-01 | 3.8959713561e-07 | 1.2685045034e+03 |
| 1.0882176435e-01 | 3.8958802694e-07 | 1.2708402389e+03 |
| 1.0902180436e-01 | 3.8957890154e-07 | 1.2731759613e+03 |
| 1.0922184437e-01 | 3.8956975941e-07 | 1.2755116702e+03 |
| 1.0942188438e-01 | 3.8956060054e-07 | 1.2778473657e+03 |
| 1.0962192438e-01 | 3.8955142494e-07 | 1.2801830475e+03 |
| 1.0982196439e-01 | 3.8954223261e-07 | 1.2825187155e+03 |
| 1.1002200440e-01 | 3.8953302354e-07 | 1.2848543697e+03 |
| 1.1022204441e-01 | 3.8952379775e-07 | 1.2871900098e+03 |
| 1.1042208442e-01 | 3.8951455522e-07 | 1.2895256357e+03 |
| 1.1062212442e-01 | 3.8950529596e-07 | 1.2918612474e+03 |
| 1.1082216443e-01 | 3.8949601996e-07 | 1.2941968446e+03 |
| 1.1102220444e-01 | 3.8948672724e-07 | 1.2965324273e+03 |
| 1.1122224445e-01 | 3.8947741779e-07 | 1.2988679953e+03 |
| 1.1142228446e-01 | 3.8946809160e-07 | 1.3012035485e+03 |
| 1.1162232446e-01 | 3.8945874869e-07 | 1.3035390867e+03 |
| 1.1182236447e-01 | 3.8944938905e-07 | 1.3058746099e+03 |
| 1.1202240448e-01 | 3.8944001267e-07 | 1.3082101178e+03 |
| 1.1222244449e-01 | 3.8943061957e-07 | 1.3105456103e+03 |
| 1.1242248450e-01 | 3.8942120974e-07 | 1.3128810873e+03 |
| 1.1262252450e-01 | 3.8941178318e-07 | 1.3152165488e+03 |
| 1.1282256451e-01 | 3.8940233990e-07 | 1.3175519944e+03 |
| 1.1302260452e-01 | 3.8939287988e-07 | 1.3198874241e+03 |
| 1.1322264453e-01 | 3.8938340314e-07 | 1.3222228378e+03 |
| 1.1342268454e-01 | 3.8937390968e-07 | 1.3245582353e+03 |
| 1.1362272454e-01 | 3.8936439948e-07 | 1.3268936164e+03 |
| 1.1382276455e-01 | 3.8935487256e-07 | 1.3292289811e+03 |
| 1.1402280456e-01 | 3.8934532892e-07 | 1.3315643291e+03 |
| 1.1422284457e-01 | 3.8933576854e-07 | 1.3338996604e+03 |
| 1.1442288458e-01 | 3.8932619145e-07 | 1.3362349748e+03 |
| 1.1462292458e-01 | 3.8931659763e-07 | 1.3385702722e+03 |
| 1.1482296459e-01 | 3.8930698708e-07 | 1.3409055524e+03 |
| 1.1502300460e-01 | 3.8929735981e-07 | 1.3432408153e+03 |
| 1.1522304461e-01 | 3.8928771582e-07 | 1.3455760606e+03 |
| 1.1542308462e-01 | 3.8927805510e-07 | 1.3479112884e+03 |
| 1.1562312462e-01 | 3.8926837766e-07 | 1.3502464984e+03 |
| 1.1582316463e-01 | 3.8925868350e-07 | 1.3525816905e+03 |
| 1.1602320464e-01 | 3.8924897262e-07 | 1.3549168645e+03 |
| 1.1622324465e-01 | 3.8923924501e-07 | 1.3572520203e+03 |
| 1.1642328466e-01 | 3.8922950069e-07 | 1.3595871578e+03 |
| 1.1662332466e-01 | 3.8921973964e-07 | 1.3619222767e+03 |
| 1.1682336467e-01 | 3.8920996187e-07 | 1.3642573770e+03 |
| 1.1702340468e-01 | 3.8920016738e-07 | 1.3665924585e+03 |
| 1.1722344469e-01 | 3.8919035617e-07 | 1.3689275211e+03 |
| 1.1742348470e-01 | 3.8918052825e-07 | 1.3712625645e+03 |
| 1.1762352470e-01 | 3.8917068360e-07 | 1.3735975887e+03 |
| 1.1782356471e-01 | 3.8916082223e-07 | 1.3759325934e+03 |
| 1.1802360472e-01 | 3.8915094415e-07 | 1.3782675786e+03 |
| 1.1822364473e-01 | 3.8914104935e-07 | 1.3806025441e+03 |
| 1.1842368474e-01 | 3.8913113783e-07 | 1.3829374897e+03 |
| 1.1862372474e-01 | 3.8912120960e-07 | 1.3852724153e+03 |
| 1.1882376475e-01 | 3.8911126464e-07 | 1.3876073207e+03 |
| 1.1902380476e-01 | 3.8910130298e-07 | 1.3899422057e+03 |
| 1.1922384477e-01 | 3.8909132459e-07 | 1.3922770703e+03 |
| 1.1942388478e-01 | 3.8908132949e-07 | 1.3946119142e+03 |
| 1.1962392478e-01 | 3.8907131768e-07 | 1.3969467372e+03 |
| 1.1982396479e-01 | 3.8906128915e-07 | 1.3992815393e+03 |
| 1.2002400480e-01 | 3.8905124391e-07 | 1.4016163203e+03 |
| 1.2022404481e-01 | 3.8904118195e-07 | 1.4039510800e+03 |
| 1.2042408482e-01 | 3.8903110328e-07 | 1.4062858182e+03 |
| 1.2062412482e-01 | 3.8902100790e-07 | 1.4086205348e+03 |
| 1.2082416483e-01 | 3.8901089581e-07 | 1.4109552296e+03 |
| 1.2102420484e-01 | 3.8900076700e-07 | 1.4132899025e+03 |
| 1.2122424485e-01 | 3.8899062148e-07 | 1.4156245533e+03 |
| 1.2142428486e-01 | 3.8898045925e-07 | 1.4179591818e+03 |
| 1.2162432486e-01 | 3.8897028032e-07 | 1.4202937879e+03 |
| 1.2182436487e-01 | 3.8896008467e-07 | 1.4226283714e+03 |
| 1.2202440488e-01 | 3.8894987231e-07 | 1.4249629322e+03 |
| 1.2222444489e-01 | 3.8893964324e-07 | 1.4272974700e+03 |
| 1.2242448490e-01 | 3.8892939746e-07 | 1.4296319847e+03 |
| 1.2262452490e-01 | 3.8891913498e-07 | 1.4319664761e+03 |
| 1.2282456491e-01 | 3.8890885579e-07 | 1.4343009441e+03 |
| 1.2302460492e-01 | 3.8889855989e-07 | 1.4366353885e+03 |
| 1.2322464493e-01 | 3.8888824728e-07 | 1.4389698091e+03 |
| 1.2342468494e-01 | 3.8887791797e-07 | 1.4413042058e+03 |
| 1.2362472494e-01 | 3.8886757195e-07 | 1.4436385784e+03 |
| 1.2382476495e-01 | 3.8885720922e-07 | 1.4459729267e+03 |
| 1.2402480496e-01 | 3.8884682979e-07 | 1.4483072506e+03 |
| 1.2422484497e-01 | 3.8883643366e-07 | 1.4506415498e+03 |
| 1.2442488498e-01 | 3.8882602082e-07 | 1.4529758242e+03 |
| 1.2462492498e-01 | 3.8881559128e-07 | 1.4553100736e+03 |
| 1.2482496499e-01 | 3.8880514504e-07 | 1.4576442979e+03 |
| 1.2502500500e-01 | 3.8879468209e-07 | 1.4599784969e+03 |
| 1.2522504501e-01 | 3.8878420244e-07 | 1.4623126704e+03 |
| 1.2542508502e-01 | 3.8877370609e-07 | 1.4646468181e+03 |
| 1.2562512503e-01 | 3.8876319304e-07 | 1.4669809401e+03 |
| 1.2582516503e-01 | 3.8875266329e-07 | 1.4693150360e+03 |
| 1.2602520504e-01 | 3.8874211684e-07 | 1.4716491056e+03 |
| 1.2622524505e-01 | 3.8873155369e-07 | 1.4739831489e+03 |
| 1.2642528506e-01 | 3.8872097384e-07 | 1.4763171656e+03 |
| 1.2662532507e-01 | 3.8871037729e-07 | 1.4786511556e+03 |
| 1.2682536507e-01 | 3.8869976404e-07 | 1.4809851186e+03 |
| 1.2702540508e-01 | 3.8868913410e-07 | 1.4833190546e+03 |
| 1.2722544509e-01 | 3.8867848746e-07 | 1.4856529632e+03 |
| 1.2742548510e-01 | 3.8866782412e-07 | 1.4879868443e+03 |
| 1.2762552511e-01 | 3.8865714409e-07 | 1.4903206978e+03 |
| 1.2782556511e-01 | 3.8864644736e-07 | 1.4926545234e+03 |
| 1.2802560512e-01 | 3.8863573394e-07 | 1.4949883210e+03 |
| 1.2822564513e-01 | 3.8862500382e-07 | 1.4973220904e+03 |
| 1.2842568514e-01 | 3.8861425701e-07 | 1.4996558313e+03 |
| 1.2862572515e-01 | 3.8860349350e-07 | 1.5019895437e+03 |
| 1.2882576515e-01 | 3.8859271331e-07 | 1.5043232273e+03 |
| 1.2902580516e-01 | 3.8858191642e-07 | 1.5066568819e+03 |
| 1.2922584517e-01 | 3.8857110284e-07 | 1.5089905073e+03 |
| 1.2942588518e-01 | 3.8856027257e-07 | 1.5113241034e+03 |
| 1.2962592519e-01 | 3.8854942561e-07 | 1.5136576700e+03 |
| 1.2982596519e-01 | 3.8853856195e-07 | 1.5159912068e+03 |
| 1.3002600520e-01 | 3.8852768161e-07 | 1.5183247137e+03 |
| 1.3022604521e-01 | 3.8851678458e-07 | 1.5206581905e+03 |
| 1.3042608522e-01 | 3.8850587087e-07 | 1.5229916370e+03 |
| 1.3062612523e-01 | 3.8849494046e-07 | 1.5253250530e+03 |
| 1.3082616523e-01 | 3.8848399337e-07 | 1.5276584383e+03 |
| 1.3102620524e-01 | 3.8847302959e-07 | 1.5299917927e+03 |
| 1.3122624525e-01 | 3.8846204913e-07 | 1.5323251160e+03 |
| 1.3142628526e-01 | 3.8845105198e-07 | 1.5346584080e+03 |
| 1.3162632527e-01 | 3.8844003814e-07 | 1.5369916685e+03 |
| 1.3182636527e-01 | 3.8842900763e-07 | 1.5393248974e+03 |
| 1.3202640528e-01 | 3.8841796042e-07 | 1.5416580943e+03 |
| 1.3222644529e-01 | 3.8840689654e-07 | 1.5439912592e+03 |
| 1.3242648530e-01 | 3.8839581597e-07 | 1.5463243919e+03 |
| 1.3262652531e-01 | 3.8838471873e-07 | 1.5486574920e+03 |
| 1.3282656531e-01 | 3.8837360480e-07 | 1.5509905595e+03 |
| 1.3302660532e-01 | 3.8836247419e-07 | 1.5533235940e+03 |
| 1.3322664533e-01 | 3.8835132690e-07 | 1.5556565955e+03 |
| 1.3342668534e-01 | 3.8834016293e-07 | 1.5579895637e+03 |
| 1.3362672535e-01 | 3.8832898228e-07 | 1.5603224984e+03 |
| 1.3382676535e-01 | 3.8831778496e-07 | 1.5626553995e+03 |
| 1.3402680536e-01 | 3.8830657095e-07 | 1.5649882666e+03 |
| 1.3422684537e-01 | 3.8829534028e-07 | 1.5673210996e+03 |
| 1.3442688538e-01 | 3.8828409292e-07 | 1.5696538983e+03 |
| 1.3462692539e-01 | 3.8827282889e-07 | 1.5719866624e+03 |
| 1.3482696539e-01 | 3.8826154819e-07 | 1.5743193919e+03 |
| 1.3502700540e-01 | 3.8825025081e-07 | 1.5766520863e+03 |
| 1.3522704541e-01 | 3.8823893675e-07 | 1.5789847457e+03 |
| 1.3542708542e-01 | 3.8822760603e-07 | 1.5813173697e+03 |
| 1.3562712543e-01 | 3.8821625863e-07 | 1.5836499581e+03 |
| 1.3582716543e-01 | 3.8820489456e-07 | 1.5859825107e+03 |
| 1.3602720544e-01 | 3.8819351382e-07 | 1.5883150273e+03 |
| 1.3622724545e-01 | 3.8818211641e-07 | 1.5906475077e+03 |
| 1.3642728546e-01 | 3.8817070233e-07 | 1.5929799517e+03 |
| 1.3662732547e-01 | 3.8815927158e-07 | 1.5953123591e+03 |
| 1.3682736547e-01 | 3.8814782416e-07 | 1.5976447296e+03 |
| 1.3702740548e-01 | 3.8813636008e-07 | 1.5999770630e+03 |
| 1.3722744549e-01 | 3.8812487933e-07 | 1.6023093592e+03 |
| 1.3742748550e-01 | 3.8811338191e-07 | 1.6046416178e+03 |
| 1.3762752551e-01 | 3.8810186783e-07 | 1.6069738388e+03 |
| 1.3782756551e-01 | 3.8809033708e-07 | 1.6093060217e+03 |
| 1.3802760552e-01 | 3.8807878967e-07 | 1.6116381666e+03 |
| 1.3822764553e-01 | 3.8806722559e-07 | 1.6139702730e+03 |
| 1.3842768554e-01 | 3.8805564485e-07 | 1.6163023409e+03 |
| 1.3862772555e-01 | 3.8804404745e-07 | 1.6186343699e+03 |
| 1.3882776555e-01 | 3.8803243339e-07 | 1.6209663599e+03 |
| 1.3902780556e-01 | 3.8802080267e-07 | 1.6232983106e+03 |
| 1.3922784557e-01 | 3.8800915529e-07 | 1.6256302218e+03 |
| 1.3942788558e-01 | 3.8799749125e-07 | 1.6279620933e+03 |
| 1.3962792559e-01 | 3.8798581055e-07 | 1.6302939249e+03 |
| 1.3982796559e-01 | 3.8797411319e-07 | 1.6326257163e+03 |
| 1.4002800560e-01 | 3.8796239918e-07 | 1.6349574673e+03 |
| 1.4022804561e-01 | 3.8795066851e-07 | 1.6372891777e+03 |
| 1.4042808562e-01 | 3.8793892118e-07 | 1.6396208472e+03 |
| 1.4062812563e-01 | 3.8792715720e-07 | 1.6419524756e+03 |
| 1.4082816563e-01 | 3.8791537657e-07 | 1.6442840628e+03 |
| 1.4102820564e-01 | 3.8790357928e-07 | 1.6466156084e+03 |
| 1.4122824565e-01 | 3.8789176534e-07 | 1.6489471122e+03 |
| 1.4142828566e-01 | 3.8787993475e-07 | 1.6512785741e+03 |
| 1.4162832567e-01 | 3.8786808750e-07 | 1.6536099937e+03 |
| 1.4182836567e-01 | 3.8785622361e-07 | 1.6559413708e+03 |
| 1.4202840568e-01 | 3.8784434307e-07 | 1.6582727052e+03 |
| 1.4222844569e-01 | 3.8783244588e-07 | 1.6606039967e+03 |
| 1.4242848570e-01 | 3.8782053204e-07 | 1.6629352451e+03 |
| 1.4262852571e-01 | 3.8780860155e-07 | 1.6652664500e+03 |
| 1.4282856571e-01 | 3.8779665442e-07 | 1.6675976113e+03 |
| 1.4302860572e-01 | 3.8778469064e-07 | 1.6699287287e+03 |
| 1.4322864573e-01 | 3.8777271021e-07 | 1.6722598019e+03 |
| 1.4342868574e-01 | 3.8776071315e-07 | 1.6745908309e+03 |
| 1.4362872575e-01 | 3.8774869943e-07 | 1.6769218152e+03 |
| 1.4382876575e-01 | 3.8773666908e-07 | 1.6792527547e+03 |
| 1.4402880576e-01 | 3.8772462209e-07 | 1.6815836491e+03 |
| 1.4422884577e-01 | 3.8771255845e-07 | 1.6839144981e+03 |
| 1.4442888578e-01 | 3.8770047817e-07 | 1.6862453017e+03 |
| 1.4462892579e-01 | 3.8768838126e-07 | 1.6885760594e+03 |
| 1.4482896579e-01 | 3.8767626770e-07 | 1.6909067710e+03 |
| 1.4502900580e-01 | 3.8766413751e-07 | 1.6932374364e+03 |
| 1.4522904581e-01 | 3.8765199068e-07 | 1.6955680552e+03 |
| 1.4542908582e-01 | 3.8763982722e-07 | 1.6978986272e+03 |
| 1.4562912583e-01 | 3.8762764712e-07 | 1.7002291522e+03 |
| 1.4582916583e-01 | 3.8761545039e-07 | 1.7025596299e+03 |
| 1.4602920584e-01 | 3.8760323702e-07 | 1.7048900600e+03 |
| 1.4622924585e-01 | 3.8759100702e-07 | 1.7072204424e+03 |
| 1.4642928586e-01 | 3.8757876039e-07 | 1.7095507767e+03 |
| 1.4662932587e-01 | 3.8756649712e-07 | 1.7118810628e+03 |
| 1.4682936587e-01 | 3.8755421723e-07 | 1.7142113003e+03 |
